941,61.300137,-0.505232
705,75.24636,-7.455109
179,-81.30525,-6.399008
849,53.44706,-14.6969385
896,91.07162,-2.5602136
774,81.48926,1.4553809
764,53.493057,-20.834549
245,-47.853085,-8.535339
581,47.823463,-11.561218
465,-74.54949,24.202736
690,72.81756,-0.5185296
102,-62.706047,-7.017101
487,-79.63164,6.16374
798,63.32884,-12.855014
650,44.050045,-7.918384
598,58.81762,-16.671776
499,-60.883755,21.912941
157,-74.99804,-3.7742465
433,-64.93331,1.405226
132,-41.84769,20.38275
584,71.633865,-20.08936
779,64.51153,-10.93893
224,-53.94362,5.511145
4,-43.720253,27.572058
804,67.82333,-2.9385607
523,53.442837,-26.05963
220,-59.517216,-1.6681902
344,-47.697514,-1.1706419
230,-53.98114,14.449425
383,-68.727554,2.8923638
785,56.73425,-11.180935
645,65.39398,-3.5455143
427,-73.462746,31.93807
883,66.89767,3.3614016
56,-70.60072,31.029034
889,79.96873,-19.470871
11,-75.02101,-1.8419225
861,84.20596,-24.617859
481,-45.260212,18.495602
601,74.3877,6.4045806
482,-69.01609,24.440084
434,-81.94246,4.4395456
994,66.70219,3.6984003
963,53.473522,4.151611
156,-48.550613,19.063915
944,70.36771,-25.370152
661,71.65676,7.634388
938,56.129406,-6.3891425
708,58.659996,-20.906038
999,63.319466,-14.7362995
556,67.36151,-10.966656
879,83.015854,-16.970217
609,78.93894,-13.574153
263,-85.996124,0.61700374
440,-56.539722,5.579921
18,-51.884,10.613248
50,-88.60834,4.339885
877,55.09316,3.0024192
505,56.56224,-32.782642
130,-73.93094,-7.558415
403,-56.35429,5.9488244
958,75.302124,-15.426916
927,50.233902,6.287253
461,-91.00502,20.210228
860,52.58501,14.324868
921,65.680984,-32.003384
680,70.83372,-9.823077
120,-79.727165,27.2008
813,60.058327,4.70083
643,71.07673,2.586753
86,-74.92158,14.457109
547,75.08304,12.2176
442,-67.34714,-15.415639
93,-74.27909,4.8061476
810,68.974556,-21.666649
261,-73.805,35.622887
833,68.30364,-11.042165
906,79.656296,-20.008827
231,-59.534332,10.945614
816,41.528095,-9.357501
608,54.6775,-11.951934
665,61.331036,-20.265038
914,64.07618,-21.289457
687,45.874153,1.6036408
5,-80.20284,29.378668
365,-59.53846,31.565426
296,-72.03184,4.402642
587,53.595665,-0.8030751
235,-63.498436,19.349655
590,46.979298,-20.92711
234,-58.06802,13.576062
20,-52.221386,28.094225
458,-48.505142,0.10985268
471,-70.1188,12.596039
788,90.91657,-19.029755
22,-55.225437,-11.903121
891,66.99831,-30.895737
388,-81.19239,4.0178323
679,75.888336,-18.81237
591,70.46899,15.903034
901,65.72505,-1.0548823
610,85.01294,-10.976568
923,66.16922,-13.250803
594,49.87828,0.7777376
817,77.32788,-8.286886
546,70.05989,9.39872
595,58.41247,-6.1903057
731,83.17182,-7.77658
704,73.38659,-10.326981
974,58.83999,-19.833218
717,75.90969,14.5272455
539,71.0831,0.68194395
575,42.83962,-13.777933
258,-73.49101,-11.961824
70,-77.16156,28.455278
862,60.025734,-13.965796
789,82.030136,-2.2505143
171,-63.607353,3.5589793
54,-60.05766,10.947702
51,-68.333,13.203804
983,61.3189,-33.241573
262,-60.1871,-6.8313603
324,-44.957726,-11.118297
47,-66.47934,8.355628
44,-65.51929,1.0733495
773,66.59782,-5.7949414
270,-93.589355,0.07207631
542,59.749886,-10.815702
181,-47.568382,-10.325975
401,-50.01886,12.633323
881,42.283073,-23.069284
675,66.02572,15.054494
405,-85.71494,13.899422
933,79.141266,-7.365877
144,-59.69276,-0.97966975
31,-56.894417,-0.45142227
232,-61.83474,-4.2661347
777,52.517673,-9.119922
755,94.54128,-16.475624
937,67.71696,-30.75903
351,-73.53447,1.9604887
248,-85.67178,18.014265
808,69.564674,-6.770263
984,76.122375,-23.931015
350,-70.99347,37.390408
165,-68.449196,24.57833
211,-69.13584,-10.958068
721,47.270348,-20.802507
425,-85.490906,-1.0830028
58,-73.484375,17.087866
968,68.136024,-23.503632
668,81.33971,-26.73717
290,-61.810753,27.10187
152,-39.890064,10.578294
343,-48.36759,-2.7214785
611,90.14828,-4.1861086
127,-74.75647,14.162588
119,-75.79645,20.438698
8,-82.83637,27.245525
78,-65.840645,-8.236026
3,-32.079273,5.65691
368,-91.7393,21.107306
742,75.46536,-12.2717085
423,-76.7326,-13.386087
486,-40.496124,6.3303266
636,61.63521,12.431708
147,-67.082054,32.65686
558,65.35952,-28.434408
916,65.10483,8.894178
292,-83.01635,-12.222951
217,-60.567993,18.990198
334,-74.30962,-11.154515
114,-54.462463,12.827503
588,57.61355,-33.468323
843,55.17437,-4.73449
282,-58.68153,20.137644
978,75.99888,-2.649316
68,-85.82101,9.022583
191,-60.361244,34.90732
500,55.470146,-1.5027272
164,-51.25393,21.225306
603,75.98118,-20.237625
867,61.695183,-14.847531
0,-47.82193,7.672435
920,70.94418,-18.606909
76,-73.287415,8.835922
602,49.978962,-21.266462
419,-56.63827,18.161232
647,50.214916,-6.245006
855,66.69893,-21.30793
252,-70.45422,25.040129
781,59.58951,-26.22919
297,-64.04704,13.165795
936,45.162655,4.449456
629,52.4582,-24.905346
204,-80.94894,24.263979
713,65.38591,-15.533721
989,84.50508,-28.702055
677,71.4835,-7.968846
276,-59.788044,26.406748
676,43.178688,-0.5423772
196,-56.10437,31.215103
534,58.291527,-9.346071
658,52.426117,-8.8884325
800,67.858986,19.721296
284,-71.209114,19.061073
215,-57.825146,8.653952
692,41.530994,-19.058401
875,74.98471,-11.7157955
555,44.284576,4.22353
524,79.358734,-26.513145
750,76.02053,15.692493
42,-77.62824,23.143408
540,77.82642,9.146907
451,-77.38357,1.1181821
432,-71.08515,21.271185
185,-64.837425,21.859098
2,10.852547,0.35740525
651,80.3681,14.559535
145,-60.907845,11.482297
340,-69.18289,-8.25777
719,74.35525,-30.559048
640,86.77491,-13.009887
847,75.068756,-10.143753
49,-42.36125,7.7631683
571,50.660385,0.90436614
256,-49.903435,15.674001
83,-45.69655,6.46457
925,62.426895,-30.378145
197,-56.385296,21.323492
671,72.596535,-3.5419142
118,-70.215645,16.421085
21,-48.252556,4.023722
289,-67.110146,18.580297
485,-77.44565,12.976064
832,57.624344,-3.7454383
373,-70.70524,-8.987775
638,73.35514,-8.383582
460,-55.058403,-12.40851
596,91.258835,-9.592897
597,65.318665,1.0581919
917,69.591255,-2.0990844
202,-91.85595,23.371618
477,-95.14627,4.2901397
189,-76.835464,16.427832
205,-75.233765,22.734283
632,79.45156,-3.7867274
328,-69.48143,-4.0056524
128,-66.66965,-0.67212486
150,-46.517685,7.37468
710,74.72787,-27.119606
910,53.73743,-13.897457
823,53.982704,-6.635158
90,-52.353233,-5.7146363
137,-87.1978,25.893814
380,-95.04288,5.848223
888,54.860508,-34.74733
885,75.30273,-17.574455
605,59.817333,-10.43071
806,61.406395,-18.742903
922,64.69693,-9.908714
402,-72.321526,-1.5380253
424,-58.07878,-10.884323
682,59.58104,-5.603822
143,-54.879467,-7.83225
554,64.231476,-24.991356
454,-57.173298,15.660833
46,-72.38961,-11.864583
752,89.28264,-15.254316
332,-52.133312,-8.708753
473,-52.33586,29.764828
815,73.51518,-3.5290844
299,-61.712166,-12.658861
908,54.86666,6.463069
322,-77.13062,16.54967
52,-83.21749,16.20754
966,42.22174,-9.411168
468,-53.307827,21.973038
531,62.82436,17.376806
759,53.297695,-16.202885
355,-80.032104,19.797695
654,64.89555,-27.348156
529,85.45922,5.461649
398,-51.60661,16.782988
166,-76.52872,19.795736
915,80.82005,-3.3127477
948,90.72952,5.292971
865,77.367065,-29.700436
7,-61.754128,30.933264
293,-67.969826,-15.345915
378,-56.087967,-18.813482
919,64.17708,-23.279764
404,-64.621086,14.953694
338,-69.31817,16.626268
435,-78.42575,31.11437
712,68.15979,-3.9308147
415,-56.695843,23.607042
852,54.075783,-4.1960173
498,-65.507095,21.043615
384,-70.76289,7.900199
924,80.40319,-34.918724
339,-53.19747,6.174617
902,91.98213,6.742838
621,68.05684,1.8735398
633,63.440872,2.774859
799,63.50806,-24.468792
738,43.81037,-15.745172
1,-30.560198,-1.6413289
163,-69.50843,38.337513
226,-62.098206,28.45503
53,-74.62723,26.85023
474,-81.49424,13.284242
28,-79.38001,-1.907579
729,64.81179,4.9415083
827,69.26367,-16.086256
170,-57.875523,-6.384204
977,62.725903,-6.548408
12,-59.753613,-15.42989
33,-76.31202,-13.323987
312,-64.17793,8.004584
406,-72.80941,-4.035123
301,-87.69916,-7.8861513
796,73.042244,5.679968
829,50.54507,5.067893
748,46.260586,-12.762316
996,58.173973,-18.182634
9,-43.877457,2.1237552
71,-54.769085,-2.3116486
509,57.81207,8.482837
27,-73.77292,33.261173
66,-59.314434,16.402805
926,72.28607,-16.936232
880,82.329216,-13.971719
414,-70.98129,7.4018974
674,53.941067,-30.424244
681,66.93849,-5.683571
818,72.40335,-11.93461
585,76.78176,-15.258963
10,-82.539734,6.5969763
188,-63.897507,35.048794
751,62.98221,-13.946956
319,-72.23452,-2.7412453
194,-59.26654,24.64353
456,-71.74313,37.13707
107,-48.238926,12.995582
600,-26.99424,-2.0415008
592,42.859184,-23.212246
306,-90.30373,13.306513
250,-51.246063,7.1915016
515,64.332855,-5.53053
564,48.296314,-10.634163
345,-72.382805,11.098669
323,-49.013126,7.5645843
988,48.39516,-29.09438
6,-75.37254,9.512584
260,-85.68449,26.627779
337,-31.685555,-1.6878384
497,-88.48716,-1.6214343
819,75.04695,8.183318
538,66.11606,-1.9472915
725,89.43207,-12.025257
192,-62.80296,-0.639966
450,-79.02143,0.9472911
349,-67.9857,2.9371393
139,-55.087635,27.36884
646,65.30813,-19.137598
40,-58.829124,6.5429873
548,56.200626,-8.322623
288,-64.52627,34.36033
222,-46.478683,17.83544
64,-78.93203,3.088932
397,-64.960045,6.9821053
333,-80.276924,12.956361
572,85.90013,-21.480253
314,-83.20431,20.401384
48,-41.69589,6.654516
470,-46.07125,24.187668
856,78.20935,-25.312063
745,74.2309,4.05659
34,-77.32062,23.432388
362,-58.00339,-9.639603
607,58.8264,-15.023349
457,-47.14438,13.808169
437,-83.532745,6.5636253
99,-60.842228,18.082031
325,-80.050285,15.642361
452,-42.289413,16.748112
45,-75.5621,-7.9478855
775,80.26403,-16.362358
949,59.4398,-8.07748
614,77.952515,-17.906818
863,59.163723,0.44945768
890,94.699455,-17.338749
990,77.26733,-31.453852
310,-89.991714,1.9792372
617,67.85133,6.7919664
60,-78.00309,10.035367
195,-59.233456,-3.521072
688,86.98219,-16.104269
294,-66.66729,-6.56721
158,-56.611267,-8.915372
228,-89.77212,7.860935
146,-74.46777,5.6812463
992,70.55397,-32.210594
496,-94.91734,15.079557
797,61.645874,18.083904
35,-52.58159,12.582915
356,-55.278816,24.502226
385,-61.280857,1.8431721
805,64.39541,-4.4330635
811,53.040943,-31.0645
516,75.42398,6.2094407
134,-87.37501,5.8521743
115,-52.68907,27.908298
698,41.930145,3.7439017
347,-83.64447,4.2219076
709,51.307457,-16.183989
416,-39.221073,13.055197
628,73.58099,-33.89113
766,59.066868,5.656831
244,-81.22689,-0.2400929
790,60.134037,-17.413176
187,-54.23461,15.388658
715,51.87526,-11.926924
57,-48.36483,30.308844
893,73.29186,-33.116165
29,-67.082245,13.847389
488,-88.48231,19.557596
200,-70.36413,1.9371561
428,-68.738815,32.373493
201,-94.149185,1.2263565
502,59.08307,9.256419
998,81.021286,-28.344208
568,88.544304,-24.527468
79,-37.910828,15.3660755
359,-61.475246,29.958614
172,-94.32483,15.472199
582,61.547874,12.017414
962,61.704815,-7.9321074
514,72.27489,1.5955544
225,-82.82761,9.497405
279,-50.74314,6.0463257
14,-58.225716,-7.048831
907,74.27474,-1.087348
62,-85.20431,3.6178133
281,-57.55942,12.676234
932,46.640354,-18.340595
794,44.73702,6.9142003
768,59.12193,-12.072028
873,81.956795,3.450538
178,-56.527878,22.583878
653,46.92237,12.059299
940,57.26735,-20.963993
82,-67.508095,0.28134793
997,85.489456,-5.35604
666,80.293465,-8.325813
693,74.608864,-3.0016003
911,48.434513,11.212076
363,-68.31833,22.471094
446,-58.855904,26.768686
802,92.37805,4.651523
379,-63.766056,15.384522
391,-80.79784,18.07187
298,-59.417057,19.926186
480,-49.29416,0.30671173
475,-51.652016,-10.1235895
246,-95.079636,3.1543746
342,-73.957466,11.8471575
753,77.617004,-24.0632
866,49.88634,-8.979121
718,75.05545,3.5782561
557,86.07142,-14.027753
387,-54.2868,2.4219515
493,-53.986988,-4.4321704
73,-75.574486,27.883833
699,84.73292,-24.753284
735,62.501095,-28.251627
857,67.751305,12.659421
39,-79.777374,8.406182
444,-38.926098,14.18052
410,-53.818974,13.406277
953,40.989178,-4.4452624
835,43.033157,-19.663782
839,72.256256,0.06240187
399,-83.90061,20.276325
240,-80.117485,12.031271
65,-50.977615,3.580205
237,-57.163124,-3.648577
13,-85.87048,12.025769
210,-60.65277,3.8600998
133,-56.947693,30.777208
346,-55.927814,-17.274855
737,61.885548,4.036121
69,-68.312256,5.844812
96,-45.301422,9.136621
121,-73.63568,-6.7113824
573,84.43661,-29.125006
123,-86.26922,1.509823
267,-79.03882,-4.2522907
689,57.322533,-27.849499
749,72.56659,17.080969
826,54.909763,9.664434
530,90.1844,0.45243108
212,-76.46488,10.334887
307,-58.14717,5.2111297
321,-82.18805,1.636222
336,-56.34302,-2.5325937
786,46.554638,-5.4694347
578,72.91809,-13.512944
131,-70.40639,-4.060029
484,-50.633152,5.448962
249,-63.07949,26.164505
627,72.42864,19.097755
760,70.98284,-26.61976
577,74.25359,-7.5614023
466,-76.85619,-0.79711205
840,41.671,-1.8471662
930,71.19907,11.833587
38,-67.02607,2.7993674
570,48.649456,-16.276411
459,-69.135124,33.444717
895,91.54871,5.3490124
167,-58.961987,14.630271
89,-47.725098,-3.297473
897,57.9916,-14.690411
723,53.49863,-27.408451
649,61.68508,-22.950275
521,47.001347,-0.5637031
533,68.21742,-21.03058
961,61.86974,3.5251653
672,77.922195,-8.011755
544,69.61886,-21.893745
98,-78.01168,25.99165
793,61.377026,-2.056281
199,-57.954067,17.501087
549,94.23703,-2.5160017
109,-62.347652,-3.1756427
754,73.38933,-5.708026
519,50.632595,10.280307
408,-62.04861,12.2044525
700,14.08197,-0.35204396
162,-71.43308,20.286526
111,-91.883736,9.072338
986,56.626495,-20.956278
637,44.573174,-28.470705
439,-49.023422,23.248333
41,-78.94623,6.285969
909,85.77602,7.753233
168,-61.811184,-7.4686832
305,-70.527054,0.7793781
186,-52.79441,-2.9390001
642,52.343742,-16.475554
431,-75.56897,9.393509
175,-81.64098,9.714642
946,76.38627,-4.3673124
393,-59.114166,-3.035942
394,-53.871662,-14.022645
512,81.552864,-7.6267743
803,65.95112,-37.144627
838,70.65868,7.0097656
736,53.620296,13.845942
619,59.04279,18.160366
912,41.878963,-12.220167
976,56.350918,12.428095
783,62.764133,6.5252557
746,43.642776,0.11338245
309,-89.93559,13.259967
229,-73.523346,6.3480124
449,-81.00955,7.8720574
23,-65.38969,24.076534
905,47.71307,-16.175179
392,-65.119644,-4.014937
381,-48.17288,25.499844
207,-59.844692,3.4182374
161,-64.56501,25.53818
479,-65.38679,-1.3046564
472,-56.599197,0.08017699
626,70.23962,3.6601057
122,-82.88242,-11.549164
180,-47.172123,20.683912
155,-71.69146,14.34842
400,-71.488556,25.818056
117,-60.14262,-11.242962
782,69.54165,-12.773183
763,59.22961,15.830759
697,76.790565,-28.429485
26,-70.08198,-0.5584348
16,-85.34037,21.011108
765,46.44102,-15.133475
694,61.685234,-11.912544
732,79.47658,2.5858715
527,52.05635,4.540885
703,85.173065,6.3522305
304,-55.215385,2.8239732
273,-78.73399,-17.169432
734,73.45301,-25.806215
75,-83.70714,15.394922
950,73.87213,-18.550543
900,81.32134,-20.26747
80,-66.39227,12.113826
386,-44.877247,1.7287204
801,84.461334,6.7187443
733,80.26147,-35.444466
136,-86.7042,20.759888
149,-77.50109,6.9089046
935,56.657166,-14.101546
604,61.40127,-33.789658
335,-55.892902,-7.228052
528,56.14427,10.820633
242,-52.44028,0.37759367
722,61.43393,-34.95582
969,51.59263,-3.0278196
291,-53.271133,0.5681471
522,79.790436,-11.450572
850,78.823814,3.7059643
669,68.647644,-0.44164824
934,55.55726,5.3736367
37,-51.61998,21.533747
971,46.18024,-8.031286
972,56.27665,-10.22913
74,-62.27901,-9.081665
859,73.5372,12.3061
599,44.999313,7.881636
97,-53.209408,18.98837
655,73.570175,-23.612076
429,-84.93172,-4.3092003
579,49.84271,7.1126785
553,78.67302,0.78081596
464,-87.42681,13.346226
417,-79.85565,15.06121
631,64.277504,9.058606
508,65.51553,0.07884879
814,74.5726,-22.144676
348,-46.85172,19.362398
233,-56.008144,-18.02651
886,91.495926,-8.79532
151,-73.45839,30.65326
956,72.828026,-20.404444
903,82.66876,-9.657715
778,43.212307,3.8695774
545,88.44446,0.7568709
182,-80.91729,-6.551243
422,-47.536285,10.775671
551,77.54911,6.863335
265,-56.302338,34.87749
370,-68.49508,21.431591
295,-68.04236,8.484207
951,94.05469,-12.875378
223,-58.95041,2.018057
776,63.633217,-21.745892
25,-69.29935,-5.2899194
315,-62.534576,5.506037
576,77.35574,0.13720785
36,-55.469395,7.3867383
792,68.39192,-27.707619
88,-68.26748,-2.6218433
913,64.6282,-19.92985
511,69.5502,19.839432
84,-82.0674,-9.454524
943,61.345367,10.422793
448,-50.414845,-3.3687992
537,60.94978,-25.355183
663,49.160374,-26.850473
329,-45.507698,19.625868
32,-50.299747,-12.664257
138,-56.737827,27.530737
503,66.70152,8.135502
659,58.770187,-28.934578
462,-74.530594,36.00434
848,68.566025,-15.792297
455,-60.422523,-15.106289
559,49.735527,-6.1875596
526,40.83403,-3.9136558
413,-61.216187,-2.1827245
371,-77.40183,-6.7835827
374,-88.24346,5.549318
772,88.168724,-11.980055
550,88.54484,-7.079585
77,-64.135506,-10.932999
720,67.316246,-13.5724945
620,47.636677,-25.339283
878,83.862335,-7.657808
869,84.469345,-19.403551
203,-72.77701,21.990286
441,-70.59349,22.667175
616,88.903366,0.14821707
757,76.71887,-12.376174
868,70.783035,-10.475082
43,-62.228317,34.95405
272,-84.16863,9.852396
821,67.28037,-17.967112
858,67.476944,7.6026573
92,-76.86854,3.9561915
318,-73.37983,16.908802
566,82.471436,-23.469622
316,-60.41512,9.0081005
302,-71.16951,10.795803
762,66.68113,15.051042
574,86.38991,-23.117008
17,-85.163315,27.511105
483,-42.166115,-2.1968274
129,-63.791004,18.836718
375,-55.098347,9.677944
506,55.624325,12.811318
72,-62.07592,33.16109
193,-42.171116,15.587414
730,54.756348,-10.146741
615,52.287075,-31.68913
706,69.475296,-9.235618
169,-49.90364,-4.908464
81,-43.0298,27.53787
975,79.15979,7.2116647
641,52.149048,0.118320845
995,59.09318,1.2064286
101,-69.91068,5.5108347
395,-51.183376,-13.550498
884,87.46719,2.0847363
784,75.76018,11.268829
787,73.34797,-24.406284
317,-46.15576,1.16853
278,-62.291477,-18.19047
198,-66.514336,-11.412662
853,72.33176,9.639974
727,79.98266,-5.5866776
696,79.9182,-28.843792
100,-65.788734,25.70397
173,-78.157684,0.24628061
954,62.94159,-0.017500067
436,-88.03802,-8.08688
420,-81.32907,33.29337
648,64.49435,-8.909238
965,67.52933,-17.066517
795,48.196938,-25.774395
116,-64.733406,23.072723
876,66.229095,-29.338385
430,-50.503456,26.67755
993,72.5919,-16.204468
770,94.67959,-2.675776
536,61.351112,-4.2157702
691,88.04184,-1.3789924
331,-64.92926,9.640953
213,-58.53834,23.6584
841,81.07885,-1.341111
153,-89.65181,-2.5042684
662,75.776146,2.9515274
541,49.883904,-18.310543
85,-66.16168,28.874138
125,-61.136475,14.498836
870,57.72348,9.506782
837,82.988365,-1.510932
957,67.7743,13.651377
283,-50.261425,16.019945
409,-40.482834,-0.10634874
251,-49.551662,2.2678046
105,-85.29614,-4.101539
177,-67.54015,-1.6581663
543,50.135414,-21.506859
236,-79.082886,23.008024
960,44.32045,-8.623796
726,73.3518,-31.450792
15,-81.96396,-3.2913904
308,-93.52612,-0.536446
154,-65.30112,-11.465615
634,83.980095,-0.8631102
135,-77.31752,-9.89543
791,47.003197,-1.8906726
141,-89.301704,21.25362
761,70.08472,-18.352062
376,-62.019745,5.9488297
354,-51.443604,9.960393
824,65.612274,-8.031786
872,76.46414,9.298185
140,-60.48564,8.042178
981,70.48704,-36.153137
945,78.48335,-3.2752116
275,-62.31483,-19.098467
184,-67.44983,15.421628
159,-69.67718,-9.018617
219,-66.86557,16.50883
931,60.07973,-22.323961
807,76.41591,-20.139711
623,63.3118,-11.564805
218,-91.7761,17.607723
741,92.136375,-7.3407283
366,-89.30722,16.723665
518,55.632046,-16.688528
268,-55.87388,17.45521
247,-59.067787,7.547898
421,-91.71708,25.759117
820,79.255775,-12.456543
892,87.13709,-16.673677
264,-69.47582,12.459471
664,80.75052,3.015314
714,55.055065,-7.5223184
660,81.49951,-33.097496
243,-82.13167,2.22797
411,-66.486565,4.7160664
887,69.736946,-5.724205
711,53.281517,-22.810339
644,56.458057,-23.58792
492,-57.055077,34.9414
580,80.36815,7.592344
476,-55.102253,-5.7431993
771,52.914787,-5.803294
982,50.91562,-12.903454
639,90.919014,-11.946752
947,77.75401,-22.843805
851,71.447014,9.843693
55,-69.10191,17.20357
104,-53.667454,32.626003
87,-67.465225,19.100328
369,-73.41163,19.690632
447,-76.29113,-8.648609
845,69.15265,-28.195871
758,65.62122,-14.667902
670,80.368645,-18.039614
624,51.46986,-2.2256944
630,68.069916,-36.462597
495,-54.38727,8.866555
991,54.010303,1.7413723
113,-43.682796,-6.378398
320,-66.18152,-5.052272
266,-68.67348,10.880745
928,91.277504,-19.9452
330,-49.98464,-5.3558235
91,-52.366028,-3.5966475
30,-76.12736,-3.1521986
985,56.437172,-1.6230227
842,51.31716,-32.638218
287,-81.62077,33.731503
657,69.6879,-36.64629
702,57.631058,13.138808
216,-78.68622,15.611838
899,48.042046,2.6949558
469,-76.22691,4.2842264
507,60.676,-16.50407
19,-73.97594,2.7976792
552,69.77848,-1.8181422
822,90.52891,-3.5431685
183,-82.62404,-10.668586
589,83.82155,12.427485
728,81.47921,-5.1207814
396,-51.910263,17.620811
809,66.253586,-24.920118
743,60.913868,9.372624
453,-74.769844,12.564366
882,44.73014,-25.623514
618,81.57238,12.679412
377,-75.19725,6.5906925
535,75.9412,13.6523695
874,77.58553,-4.8890424
812,58.28755,5.4851484
844,49.69806,-28.18581
61,-68.51534,20.272186
253,-78.75065,18.364225
341,-53.31221,33.102226
24,-48.171204,31.51217
271,-62.56368,13.886306
707,45.34622,-12.65771
110,-70.870125,5.0119233
740,63.02215,5.6607904
504,42.824974,-14.439794
286,-69.091934,-17.41741
364,-44.832676,-1.9506016
864,44.50659,-28.743431
563,63.65883,-2.5258117
894,68.61502,19.84578
463,-88.539215,10.762394
94,-43.513554,11.804777
311,-67.1716,8.569644
238,-45.272564,5.298452
382,-47.977768,11.497342
478,-78.01186,31.622189
769,62.75262,-26.959253
501,56.17287,-24.615429
255,-51.093925,25.405764
980,69.61058,4.710275
412,-60.20693,1.42645
190,-45.949276,10.410418
683,86.60306,-4.9100795
490,-61.113407,22.878767
701,60.501865,-5.646699
959,65.10552,-37.21866
389,-46.373604,-10.789318
491,-82.34938,21.284866
828,82.6659,12.72425
326,-69.48573,8.341323
257,-42.07576,-4.23901
583,81.03028,12.974095
438,-65.36351,4.130637
739,57.853592,3.1793885
277,-88.91054,9.778082
567,47.490337,-6.517438
510,84.81356,-5.6586013
562,56.392075,0.2912371
979,70.69286,-5.1227083
854,78.42808,-14.631808
625,83.8025,-19.477093
95,-89.748276,8.740281
967,66.58378,11.076043
780,95.21244,-11.13967
942,58.345657,-24.243881
208,-69.75876,31.411633
274,-78.67881,-16.82121
513,75.74154,-16.174688
955,78.981224,-23.01521
280,-51.11675,-16.258656
407,-64.65329,36.743298
467,-62.47635,-17.411364
622,85.839485,-18.751003
106,-60.421192,-11.89257
613,84.42755,2.4501214
987,63.02989,-17.768393
836,70.80944,12.759268
586,87.19,-2.1044402
327,-74.09409,-4.6373777
269,-63.25324,30.925083
904,57.38424,-25.651737
443,-84.45217,24.463871
300,-83.41691,11.616843
684,49.814777,-13.177042
176,-41.74994,19.541634
834,47.459145,1.2169582
67,-63.101913,7.7787304
358,-79.986206,19.215067
353,-79.5306,29.814547
285,-79.13651,-0.67660874
108,-69.93717,28.270847
489,-50.747684,-15.851966
716,53.373707,-21.544569
686,59.39354,17.884287
142,-41.83237,-1.1638471
126,-68.08295,28.804674
747,81.634056,-30.791113
221,-85.05848,-1.4590012
124,-56.6804,11.417743
112,-73.20464,-12.706731
360,-46.06593,14.064491
830,90.73576,-13.94489
918,78.946236,-0.48024425
445,-72.280846,14.403351
494,-48.118835,31.85414
254,-85.44649,29.457607
532,45.776566,-5.0346107
352,-57.28622,9.027131
970,58.832138,-2.2225757
209,-90.360535,1.7589656
652,86.38813,8.736747
303,-42.920227,3.1545115
313,-62.813057,16.442884
390,-67.18005,28.699753
259,-66.61513,-7.8227844
63,-63.03551,9.875226
561,85.59991,-8.453577
160,-86.50568,15.216549
426,-53.680058,19.521727
667,53.030483,-18.853132
767,57.484264,-32.87291
871,69.75608,-12.565283
593,61.905247,-9.008687
673,71.00651,-31.322866
831,43.847893,-19.52853
239,-72.5605,25.61624
520,75.01329,0.45337817
939,57.689575,-2.6993992
103,-73.20552,1.2987835
214,-68.78035,-13.866876
148,-60.396866,16.065163
361,-49.69682,-11.410025
656,48.900608,-9.761432
560,82.244156,-13.282287
174,-93.46591,9.629747
756,82.2052,-15.7726555
59,-56.013153,3.559504
565,71.931435,-26.786604
206,-65.490005,11.137104
695,91.55695,-20.454937
825,69.82109,-38.208977
724,87.645195,-24.159708
952,80.30782,-36.63735
964,57.18262,3.090052
898,87.073715,-10.988137
929,73.16613,-14.281061
973,95.204185,-12.8181
678,47.701935,11.620888
744,55.223335,-18.013443
372,-90.394455,18.54466
606,67.325424,-8.245549
241,-50.58695,2.2078655
612,70.44775,-14.176525
227,-42.522816,17.613108
685,63.798813,-17.321053
569,57.15524,-27.242065
367,-44.15364,11.840339
418,-84.673515,14.568108
517,53.874348,8.207895
846,50.31567,-1.4352784
635,71.22377,-23.944256
525,50.55979,14.504278
357,-63.18051,20.25875
1004,12.543315,-0.43437907
1003,12.153106,0.33417866
1005,13.065542,0.072978124
1002,11.753814,-0.29970127
1006,-30.466404,5.5242743
1000,-28.638884,-1.7263237
1001,-28.87307,-1.6989905
1007,-30.615324,5.534731
1008,-61.51607,36.734947
